PlayerRowId,SteamId,VACBanned,NumberOfVACBans,NumberOfGameBans,DaysSinceLastBan,EconomyBan,TotalGamesOwned,TotalPlaytimeMinutes,TotalPlaytimeHours
1027,7.65612E+16,False,0,1,3331,False,0,0.0,0.0
1028,7.65612E+16,True,1,0,3554,False,0,0.0,0.0
1029,7.65612E+16,False,0,1,2461,False,3,132694.0,2211.6
1030,7.65612E+16,True,1,0,3882,False,0,0.0,0.0
1031,7.65612E+16,False,0,1,2865,False,75,114842.0,1914.0
1032,7.65612E+16,False,0,2,1263,False,57,73814.0,1230.2
1033,7.65612E+16,False,0,1,2687,False,0,0.0,0.0
1034,7.65612E+16,False,0,1,2902,False,3,111520.0,1858.7
1035,7.65612E+16,False,0,1,2834,False,0,0.0,0.0
1036,7.65612E+16,False,0,1,1899,False,2,49628.0,827.1
1037,7.65612E+16,True,1,0,2217,False,0,0.0,0.0
1038,7.65612E+16,True,1,0,1907,False,1,1341.0,22.4
1039,7.65612E+16,True,1,0,4217,False,0,0.0,0.0
1040,7.65612E+16,False,0,1,3511,False,0,0.0,0.0
1041,7.65612E+16,True,1,0,4231,False,0,0.0,0.0
1042,7.65612E+16,True,1,0,4232,False,0,0.0,0.0
1043,7.65612E+16,True,1,0,1750,False,0,0.0,0.0
1044,7.65612E+16,True,1,0,3686,False,0,0.0,0.0
1045,7.65612E+16,False,0,1,2066,False,8,40368.0,672.8
1046,7.65612E+16,False,0,2,1377,False,0,0.0,0.0
1047,7.65612E+16,False,0,1,2968,False,6,109630.0,1827.2
1048,7.65612E+16,True,1,0,2381,False,0,0.0,0.0
1049,7.65612E+16,False,0,1,2572,False,39,92233.0,1537.2
1050,7.65612E+16,True,1,0,3556,False,0,0.0,0.0
1051,7.65612E+16,False,0,2,2482,False,0,0.0,0.0
1052,7.65612E+16,False,0,1,1426,False,0,0.0,0.0
1053,7.65612E+16,True,1,0,4219,False,0,0.0,0.0
1054,7.65612E+16,True,1,0,2937,False,0,0.0,0.0
1055,7.65612E+16,True,1,0,2083,False,0,0.0,0.0
1056,7.65612E+16,False,0,2,700,False,104,143969.0,2399.5
1057,7.65612E+16,True,1,0,2981,False,0,0.0,0.0
1058,7.65612E+16,False,0,1,2579,False,0,0.0,0.0
1059,7.65612E+16,True,1,0,3750,False,17,22304.0,371.7
1060,7.65612E+16,True,1,0,4012,False,0,0.0,0.0
1061,7.65612E+16,False,0,1,2370,False,0,0.0,0.0
1062,7.65612E+16,True,1,1,2386,False,0,0.0,0.0
1063,7.65612E+16,True,1,0,3491,False,113,133469.0,2224.5
1064,7.65612E+16,False,0,1,1392,False,2,88.0,1.5
1065,7.65612E+16,False,0,1,3304,False,0,0.0,0.0
1066,7.65612E+16,True,1,0,4215,False,0,0.0,0.0
1067,7.65612E+16,True,1,1,2828,False,256,609043.0,10150.7
1068,7.65612E+16,True,1,0,2634,False,0,0.0,0.0
1069,7.65612E+16,True,1,0,3161,False,15,184468.0,3074.5
1070,7.65612E+16,True,1,0,4212,False,0,0.0,0.0
1071,7.65612E+16,True,1,0,2679,False,0,0.0,0.0
1072,7.65612E+16,False,0,1,1945,False,0,0.0,0.0
1073,7.65612E+16,True,1,0,4186,False,0,0.0,0.0
1074,7.65612E+16,False,0,1,1901,False,156,187419.0,3123.7
1075,7.65612E+16,False,0,1,783,False,0,0.0,0.0
1076,7.65612E+16,False,0,1,2569,False,113,223802.0,3730.0
1077,7.65612E+16,False,0,1,1371,False,6,108.0,1.8
1078,7.65612E+16,True,1,0,3814,False,0,0.0,0.0
1079,7.65612E+16,True,1,0,3118,False,0,0.0,0.0
1080,7.65612E+16,False,0,1,2821,False,5,32850.0,547.5
1081,7.65612E+16,False,0,1,4196,False,1,1619.0,27.0
1082,7.65612E+16,False,0,2,641,False,56,137070.0,2284.5
1083,7.65612E+16,True,1,0,3648,False,0,0.0,0.0
1084,7.65612E+16,True,1,0,3702,False,0,0.0,0.0
1085,7.65612E+16,True,1,0,3699,False,0,0.0,0.0
1086,7.65612E+16,False,0,1,2779,False,95,878100.0,14635.0
1087,7.65612E+16,True,1,0,4153,False,0,0.0,0.0
1088,7.65612E+16,True,1,0,4109,False,0,0.0,0.0
1089,7.65612E+16,False,0,1,1731,False,0,0.0,0.0
1090,7.65612E+16,False,0,1,3482,False,0,0.0,0.0
1091,7.65612E+16,False,0,1,1448,False,4,278.0,4.6
1092,7.65612E+16,True,1,0,1574,False,53,192566.0,3209.4
1093,7.65612E+16,False,0,2,641,False,3,30546.0,509.1
1094,7.65612E+16,True,3,0,2028,False,369,254481.0,4241.4
1095,7.65612E+16,False,0,1,2910,False,3,17805.0,296.8
1096,7.65612E+16,False,0,1,2601,False,0,0.0,0.0
1097,7.65612E+16,True,1,0,2773,False,0,0.0,0.0
1098,7.65612E+16,False,0,1,1963,False,37,79847.0,1330.8
1099,7.65612E+16,False,0,1,1028,False,2,848.0,14.1
1100,7.65612E+16,True,1,0,2567,False,2,2224.0,37.1
1101,7.65612E+16,False,0,1,1024,False,0,0.0,0.0
1102,7.65612E+16,False,0,1,1547,False,79,342972.0,5716.2
1103,7.65612E+16,False,0,1,854,False,0,0.0,0.0
1104,7.65612E+16,False,0,1,2103,False,70,44004.0,733.4
1105,7.65612E+16,False,0,1,2269,False,0,0.0,0.0
1106,7.65612E+16,True,1,0,4047,False,0,0.0,0.0
1107,7.65612E+16,True,1,0,3296,False,0,0.0,0.0
1108,7.65612E+16,True,1,0,2448,False,0,0.0,0.0
1109,7.65612E+16,True,1,0,1905,False,0,0.0,0.0
1110,7.65612E+16,False,0,2,2822,False,44,275404.0,4590.1
1111,7.65612E+16,True,1,0,3703,False,0,0.0,0.0
1112,7.65612E+16,True,1,0,3975,False,0,0.0,0.0
1113,7.65612E+16,True,1,0,3133,False,35,48060.0,801.0
1114,7.65612E+16,False,0,1,1376,False,2,567.0,9.5
1115,7.65612E+16,True,1,0,3412,False,0,0.0,0.0
1116,7.65612E+16,False,0,1,2306,False,52,84758.0,1412.6
1117,7.65612E+16,True,1,0,4164,False,0,0.0,0.0
1118,7.65612E+16,True,1,0,1430,False,0,0.0,0.0
1119,7.65612E+16,True,1,0,3958,False,0,0.0,0.0
1120,7.65612E+16,True,1,1,2959,False,0,0.0,0.0
1121,7.65612E+16,False,0,1,1376,False,2,357.0,6.0
1122,7.65612E+16,False,0,1,1870,False,0,0.0,0.0
1123,7.65612E+16,True,1,0,3166,False,0,0.0,0.0
1124,7.65612E+16,True,1,0,3566,False,0,0.0,0.0
1125,7.65612E+16,False,0,1,641,False,0,0.0,0.0
1126,7.65612E+16,False,0,1,2945,False,0,0.0,0.0
1127,7.65612E+16,True,1,0,3641,False,0,0.0,0.0
1128,7.65612E+16,False,0,1,1376,False,3,172.0,2.9
1129,7.65612E+16,False,0,1,1392,False,2,2627.0,43.8
1130,7.65612E+16,True,1,0,4144,False,0,0.0,0.0
1131,7.65612E+16,False,0,1,194,False,1,27350.0,455.8
1132,7.65612E+16,True,1,1,2973,False,0,0.0,0.0
1133,7.65612E+16,True,1,0,3766,False,0,0.0,0.0
1134,7.65612E+16,True,1,1,1966,False,94,104176.0,1736.3
1135,7.65612E+16,True,1,0,4130,False,0,0.0,0.0
1136,7.65612E+16,True,1,0,1595,False,8,342146.0,5702.4
1137,7.65612E+16,False,0,1,2874,False,0,0.0,0.0
1138,7.65612E+16,False,0,1,2580,False,100,265867.0,4431.1
1139,7.65612E+16,False,0,1,506,False,0,0.0,0.0
1140,7.65612E+16,False,0,1,4128,False,0,0.0,0.0
1141,7.65612E+16,True,1,0,4054,False,30,1950.0,32.5
1142,7.65612E+16,True,1,0,3937,False,0,0.0,0.0
1143,7.65612E+16,True,1,0,2784,False,0,0.0,0.0
1144,7.65612E+16,True,1,0,3608,False,0,0.0,0.0
1145,7.65612E+16,False,0,1,2357,False,140,337514.0,5625.2
1146,7.65612E+16,True,1,0,2713,False,0,0.0,0.0
1147,7.65612E+16,False,0,1,1049,False,0,0.0,0.0
1148,7.65612E+16,True,1,0,3061,False,0,0.0,0.0
1149,7.65612E+16,False,0,1,405,False,123,104172.0,1736.2
1150,7.65612E+16,True,1,0,3392,False,0,0.0,0.0
1151,7.65612E+16,True,1,0,2637,False,0,0.0,0.0
1152,7.65612E+16,True,1,0,4115,False,0,0.0,0.0
1153,7.65612E+16,True,1,0,2874,False,0,0.0,0.0
1154,7.65612E+16,True,1,0,3714,False,0,0.0,0.0
1155,7.65612E+16,True,1,0,4079,False,0,0.0,0.0
1156,7.65612E+16,False,0,1,2593,False,0,0.0,0.0
1157,7.65612E+16,True,1,0,2405,False,23,257743.0,4295.7
1158,7.65612E+16,False,0,1,3040,False,0,0.0,0.0
1159,7.65612E+16,False,0,1,3728,False,0,0.0,0.0
1160,7.65612E+16,True,1,0,3724,False,0,0.0,0.0
1161,7.65612E+16,True,1,0,2626,False,20,36206.0,603.4
1162,7.65612E+16,True,1,1,1950,False,36,84371.0,1406.2
1163,7.65612E+16,True,1,0,3796,False,0,0.0,0.0
1164,7.65612E+16,False,0,1,1314,False,28,60312.0,1005.2
1165,7.65612E+16,True,1,0,3454,False,0,0.0,0.0
1166,7.65612E+16,True,1,0,4086,False,0,0.0,0.0
1167,7.65612E+16,True,1,0,4095,False,0,0.0,0.0
1168,7.65612E+16,False,0,1,4057,False,0,0.0,0.0
1169,7.65612E+16,False,0,1,2416,False,2,200.0,3.3
1170,7.65612E+16,True,1,0,3478,False,0,0.0,0.0
1171,7.65612E+16,True,1,0,1605,False,0,0.0,0.0
1172,7.65612E+16,False,0,1,2570,False,14,119748.0,1995.8
1173,7.65612E+16,True,1,0,3968,False,0,0.0,0.0
1174,7.65612E+16,True,1,0,2146,False,43,343320.0,5722.0
1175,7.65612E+16,False,0,1,1543,False,6,28419.0,473.7
1176,7.65612E+16,True,1,0,2986,False,87,301872.0,5031.2
1177,7.65612E+16,True,2,0,3712,False,8,88022.0,1467.0
1178,7.65612E+16,False,0,1,3939,False,0,0.0,0.0
1179,7.65612E+16,True,1,1,3664,False,0,0.0,0.0
1180,7.65612E+16,True,1,0,2120,False,29,34283.0,571.4
1181,7.65612E+16,True,1,0,2616,False,0,0.0,0.0
1182,7.65612E+16,True,1,0,2281,False,15,97499.0,1625.0
1183,7.65612E+16,False,0,1,130,False,167,225725.0,3762.1
1184,7.65612E+16,True,1,0,4011,False,0,0.0,0.0
1185,7.65612E+16,False,0,1,1244,False,0,0.0,0.0
1186,7.65612E+16,True,1,0,3917,False,0,0.0,0.0
1187,7.65612E+16,True,1,0,3903,False,0,0.0,0.0
1188,7.65612E+16,True,1,0,4075,False,0,0.0,0.0
1189,7.65612E+16,True,1,0,3055,False,0,0.0,0.0
1190,7.65612E+16,False,0,1,1867,False,3,100968.0,1682.8
1191,7.65612E+16,True,1,0,4005,False,0,0.0,0.0
1192,7.65612E+16,True,1,0,4065,False,0,0.0,0.0
1193,7.65612E+16,False,0,1,760,False,182,549861.0,9164.4
1194,7.65612E+16,True,1,0,2028,False,4,38786.0,646.4
1195,7.65612E+16,True,1,0,4042,False,0,0.0,0.0
1196,7.65612E+16,True,1,0,4072,False,0,0.0,0.0
1197,7.65612E+16,True,1,0,3946,False,0,0.0,0.0
1198,7.65612E+16,True,1,0,3646,False,67,41270.0,687.8
1199,7.65612E+16,False,0,1,1610,False,12,109135.0,1818.9
1200,7.65612E+16,False,0,1,2912,False,55,81460.0,1357.7
1201,7.65612E+16,True,1,1,2868,False,322,232743.0,3879.1
1202,7.65612E+16,True,1,0,3449,False,0,0.0,0.0
1203,7.65612E+16,False,0,1,2694,False,0,0.0,0.0
1204,7.65612E+16,False,0,1,2903,False,0,0.0,0.0
1205,7.65612E+16,False,0,1,1022,False,0,0.0,0.0
1206,7.65612E+16,True,1,1,1932,False,0,0.0,0.0
1207,7.65612E+16,True,1,0,1983,False,50,324295.0,5404.9
1208,7.65612E+16,False,0,1,2849,False,0,0.0,0.0
1209,7.65612E+16,True,1,0,1936,False,90,319051.0,5317.5
1210,7.65612E+16,False,0,1,1448,False,1,398.0,6.6
1211,7.65612E+16,False,0,1,2817,False,72,198001.0,3300.0
1212,7.65612E+16,False,0,1,3875,False,0,0.0,0.0
1213,7.65612E+16,True,1,0,3990,False,0,0.0,0.0
1214,7.65612E+16,False,0,1,3032,False,0,0.0,0.0
1215,7.65612E+16,True,1,1,1737,False,257,507897.0,8465.0
1216,7.65612E+16,True,1,0,2211,False,2,1910.0,31.8
1217,7.65612E+16,False,0,1,2919,False,0,0.0,0.0
1218,7.65612E+16,False,0,1,1445,False,0,0.0,0.0
1219,7.65612E+16,True,1,0,4042,False,0,0.0,0.0
1220,7.65612E+16,False,0,2,2590,False,209,713173.0,11886.2
1221,7.65612E+16,False,0,1,2964,False,0,0.0,0.0
1222,7.65612E+16,True,1,0,4032,False,0,0.0,0.0
1223,7.65612E+16,True,1,0,4027,False,0,0.0,0.0
1224,7.65612E+16,True,1,0,4012,False,0,0.0,0.0
1225,7.65612E+16,False,0,1,3948,False,0,0.0,0.0
1226,7.65612E+16,True,1,0,1045,False,1,2096.0,34.9
1227,7.65612E+16,False,0,2,3090,False,0,0.0,0.0
1228,7.65612E+16,False,0,1,2868,False,0,0.0,0.0
1229,7.65612E+16,True,1,0,3190,False,0,0.0,0.0
1230,7.65612E+16,True,1,0,3611,False,0,0.0,0.0
1231,7.65612E+16,True,1,0,1362,False,16,25626.0,427.1
1232,7.65612E+16,True,1,0,3101,False,0,0.0,0.0
1233,7.65612E+16,True,1,0,3296,False,0,0.0,0.0
1234,7.65612E+16,False,0,1,3095,False,0,0.0,0.0
1235,7.65612E+16,False,0,1,807,False,0,0.0,0.0
1236,7.65612E+16,True,1,0,4017,False,0,0.0,0.0
1237,7.65612E+16,True,1,0,3292,False,0,0.0,0.0
1238,7.65612E+16,True,1,0,3620,False,0,0.0,0.0
1239,7.65612E+16,True,1,0,3735,False,0,0.0,0.0
1240,7.65612E+16,True,1,0,4012,False,0,0.0,0.0
1241,7.65612E+16,True,1,0,2704,False,0,0.0,0.0
1242,7.65612E+16,True,1,0,3963,False,0,0.0,0.0
1243,7.65612E+16,True,1,0,4003,False,0,0.0,0.0
1244,7.65612E+16,True,1,0,3909,False,0,0.0,0.0
1245,7.65612E+16,False,0,2,2047,False,26,86188.0,1436.5
1246,7.65612E+16,False,0,1,3291,False,0,0.0,0.0
1247,7.65612E+16,True,1,0,3486,False,0,0.0,0.0
1248,7.65612E+16,False,0,1,2782,False,558,271077.0,4518.0
1249,7.65612E+16,True,1,0,3841,False,0,0.0,0.0
1250,7.65612E+16,True,1,0,3270,False,0,0.0,0.0
1251,7.65612E+16,True,1,0,3644,False,0,0.0,0.0
1252,7.65612E+16,True,1,0,2991,False,0,0.0,0.0
1253,7.65612E+16,False,0,1,3314,False,0,0.0,0.0
1254,7.65612E+16,False,0,1,792,False,12,66989.0,1116.5
1255,7.65612E+16,False,0,1,1816,False,49,131684.0,2194.7
1256,7.65612E+16,False,0,1,3986,False,0,0.0,0.0
1257,7.65612E+16,True,1,0,2949,False,0,0.0,0.0
1258,7.65612E+16,False,0,1,1762,False,1,8747.0,145.8
1259,7.65612E+16,False,0,1,2827,False,16,50719.0,845.3
1260,7.65612E+16,True,1,0,3326,False,0,0.0,0.0
1261,7.65612E+16,True,1,0,3638,False,79,30992.0,516.5
1262,7.65612E+16,True,1,0,3906,False,0,0.0,0.0
1263,7.65612E+16,False,0,1,3873,False,0,0.0,0.0
1264,7.65612E+16,True,1,0,3989,False,0,0.0,0.0
1265,7.65612E+16,True,1,0,3749,False,0,0.0,0.0
1266,7.65612E+16,True,1,0,3969,False,0,0.0,0.0
1267,7.65612E+16,True,1,0,3553,False,0,0.0,0.0
1268,7.65612E+16,True,1,0,2538,False,83,295801.0,4930.0
1269,7.65612E+16,True,1,1,752,False,24,258965.0,4316.1
1270,7.65612E+16,True,1,0,3239,False,0,0.0,0.0
1271,7.65612E+16,False,0,1,2856,False,108,118958.0,1982.6
1272,7.65612E+16,True,1,0,2489,False,0,0.0,0.0
1273,7.65612E+16,False,0,1,3052,False,0,0.0,0.0
1274,7.65612E+16,False,0,1,2701,False,0,0.0,0.0
1275,7.65612E+16,True,1,0,2931,False,0,0.0,0.0
1276,7.65612E+16,True,1,0,3840,False,0,0.0,0.0
1277,7.65612E+16,False,0,1,2585,False,0,0.0,0.0
1278,7.65612E+16,True,1,0,3474,False,0,0.0,0.0
1279,7.65612E+16,False,0,1,1193,False,22,81069.0,1351.2
1280,7.65612E+16,True,1,0,3952,False,0,0.0,0.0
1281,7.65612E+16,True,1,0,3976,False,0,0.0,0.0
1282,7.65612E+16,True,1,0,3161,False,78,77677.0,1294.6
1283,7.65612E+16,False,0,1,3053,False,0,0.0,0.0
1284,7.65612E+16,False,0,1,2945,False,7,30803.0,513.4
1285,7.65612E+16,True,1,0,2378,False,0,0.0,0.0
1286,7.65612E+16,True,1,0,3341,False,0,0.0,0.0
1287,7.65612E+16,False,0,1,2990,False,0,0.0,0.0
1288,7.65612E+16,True,1,0,3780,False,0,0.0,0.0
1289,7.65612E+16,True,1,0,3969,False,0,0.0,0.0
1290,7.65612E+16,True,1,0,3970,False,0,0.0,0.0
1291,7.65612E+16,True,1,0,3314,False,0,0.0,0.0
1292,7.65612E+16,False,0,1,2918,False,31,37324.0,622.1
1293,7.65612E+16,False,0,1,2527,False,0,0.0,0.0
1294,7.65612E+16,True,1,1,3942,False,0,0.0,0.0
1295,7.65612E+16,True,1,0,1070,False,0,0.0,0.0
1296,7.65612E+16,True,1,0,3613,False,0,0.0,0.0
1297,7.65612E+16,True,1,0,3957,False,0,0.0,0.0
1298,7.65612E+16,False,0,1,2975,False,252,152988.0,2549.8
1299,7.65612E+16,True,1,0,3713,False,0,0.0,0.0
1300,7.65612E+16,True,1,0,1919,False,31,33929.0,565.5
1301,7.65612E+16,True,1,0,3325,False,0,0.0,0.0
1302,7.65612E+16,True,1,0,2022,False,0,0.0,0.0
1303,7.65612E+16,True,1,0,3946,False,0,0.0,0.0
1304,7.65612E+16,True,1,0,2679,False,47,127104.0,2118.4
1305,7.65612E+16,False,0,1,3795,False,0,0.0,0.0
1306,7.65612E+16,True,1,0,3698,False,16,43198.0,720.0
1307,7.65612E+16,True,1,0,1772,False,0,0.0,0.0
1308,7.65612E+16,True,1,0,2505,False,5,101268.0,1687.8
1309,7.65612E+16,False,0,1,2123,False,0,0.0,0.0
1310,7.65612E+16,True,1,0,3813,False,14,84954.0,1415.9
1311,7.65612E+16,False,0,1,2982,False,0,0.0,0.0
1312,7.65612E+16,True,1,0,3936,False,0,0.0,0.0
1313,7.65612E+16,True,1,0,3845,False,0,0.0,0.0
1314,7.65612E+16,False,0,1,3202,False,0,0.0,0.0
1315,7.65612E+16,False,0,1,2246,False,0,0.0,0.0
1316,7.65612E+16,False,0,1,2903,False,0,0.0,0.0
1317,7.65612E+16,False,0,1,1905,False,0,0.0,0.0
1318,7.65612E+16,True,1,0,3085,False,28,99597.0,1660.0
1319,7.65612E+16,False,0,1,2297,False,11,86618.0,1443.6
1320,7.65612E+16,False,0,2,1614,False,2,4091.0,68.2
1321,7.65612E+16,True,1,0,2238,False,46,75293.0,1254.9
1322,7.65612E+16,True,1,0,3593,False,8,28174.0,469.6
1323,7.65612E+16,True,1,0,3453,False,0,0.0,0.0
1324,7.65612E+16,True,1,0,3602,False,0,0.0,0.0
1325,7.65612E+16,True,1,0,3895,False,0,0.0,0.0
1326,7.65612E+16,True,1,0,3921,False,0,0.0,0.0
1327,7.65612E+16,True,1,0,3921,False,0,0.0,0.0
1328,7.65612E+16,True,1,0,3635,False,0,0.0,0.0
1329,7.65612E+16,False,0,1,3821,False,0,0.0,0.0
1330,7.65612E+16,True,1,0,2028,False,2,83592.0,1393.2
1331,7.65612E+16,False,0,1,1791,False,3,100984.0,1683.1
1332,7.65612E+16,False,0,1,641,False,11,49392.0,823.2
1333,7.65612E+16,False,0,1,3202,False,0,0.0,0.0
1334,7.65612E+16,True,1,0,3914,False,0,0.0,0.0
1335,7.65612E+16,True,1,0,3845,False,0,0.0,0.0
1336,7.65612E+16,True,1,0,2294,False,0,0.0,0.0
1337,7.65612E+16,False,0,1,2606,False,0,0.0,0.0
1338,7.65612E+16,False,0,1,3475,False,0,0.0,0.0
1339,7.65612E+16,True,1,0,2337,False,24,73934.0,1232.2
1340,7.65612E+16,True,1,0,3908,False,0,0.0,0.0
1341,7.65612E+16,True,1,0,3727,False,0,0.0,0.0
1342,7.65612E+16,True,1,0,3348,False,0,0.0,0.0
1343,7.65612E+16,True,1,0,3398,False,15,264155.0,4402.6
1344,7.65612E+16,False,0,1,2782,False,0,0.0,0.0
1345,7.65612E+16,False,0,1,2568,False,0,0.0,0.0
1346,7.65612E+16,False,0,1,789,False,0,0.0,0.0
1347,7.65612E+16,False,0,1,2113,False,77,133226.0,2220.4
1348,7.65612E+16,False,0,1,1322,False,4,20260.0,337.7
1349,7.65612E+16,True,1,0,1589,False,8,27997.0,466.6
1350,7.65612E+16,True,1,0,4020,False,0,0.0,0.0
1351,7.65612E+16,True,1,0,3749,False,0,0.0,0.0
1352,7.65612E+16,True,1,0,2454,False,0,0.0,0.0
1353,7.65612E+16,True,1,0,4069,False,0,0.0,0.0
1354,7.65612E+16,True,1,0,3901,False,0,0.0,0.0
1355,7.65612E+16,False,0,1,641,False,7,119369.0,1989.5
1356,7.65612E+16,True,1,0,3609,False,0,0.0,0.0
1357,7.65612E+16,True,1,0,3897,False,0,0.0,0.0
1358,7.65612E+16,True,1,0,3274,False,0,0.0,0.0
1359,7.65612E+16,True,1,0,2748,False,184,191176.0,3186.3
1360,7.65612E+16,False,0,1,2581,False,11,11413.0,190.2
1361,7.65612E+16,False,0,1,3022,False,79,197766.0,3296.1
1362,7.65612E+16,True,1,0,3245,False,0,0.0,0.0
1363,7.65612E+16,False,0,1,1661,False,1,648.0,10.8
1364,7.65612E+16,False,0,1,2681,False,0,0.0,0.0
1365,7.65612E+16,True,1,0,3611,False,0,0.0,0.0
1366,7.65612E+16,False,0,1,2333,False,6,43119.0,718.7
1367,7.65612E+16,True,1,0,3868,False,0,0.0,0.0
1368,7.65612E+16,True,1,0,3590,False,0,0.0,0.0
1369,7.65612E+16,True,1,0,3532,False,0,0.0,0.0
1370,7.65612E+16,True,1,0,3850,False,0,0.0,0.0
1371,7.65612E+16,False,0,1,2224,False,0,0.0,0.0
1372,7.65612E+16,True,1,0,3841,False,0,0.0,0.0
1373,7.65612E+16,True,1,0,4045,False,0,0.0,0.0
1374,7.65612E+16,True,1,0,3516,False,43,51946.0,865.8
1375,7.65612E+16,True,1,0,2576,False,0,0.0,0.0
1376,7.65612E+16,False,0,2,1455,False,0,0.0,0.0
1377,7.65612E+16,True,1,0,2597,False,19,25117.0,418.6
1378,7.65612E+16,False,0,2,1921,False,77,39564.0,659.4
1379,7.65612E+16,True,1,1,1365,False,184,141057.0,2351.0
1380,7.65612E+16,False,0,1,1389,False,0,0.0,0.0
1381,7.65612E+16,True,1,0,3178,False,0,0.0,0.0
1382,7.65612E+16,True,1,1,3163,False,0,0.0,0.0
1383,7.65612E+16,True,2,0,3607,False,0,0.0,0.0
1384,7.65612E+16,True,1,0,4024,False,0,0.0,0.0
1385,7.65612E+16,True,1,1,3522,False,27,57314.0,955.2
1386,7.65612E+16,True,1,0,3635,False,0,0.0,0.0
1387,7.65612E+16,False,0,1,3053,False,0,0.0,0.0
1388,7.65612E+16,True,1,0,3912,False,22,16549.0,275.8
1389,7.65612E+16,True,1,0,1906,False,0,0.0,0.0
1390,7.65612E+16,False,0,1,1610,False,12,41000.0,683.3
1391,7.65612E+16,False,0,1,2751,False,75,554869.0,9247.8
1392,7.65612E+16,False,0,2,1106,False,6,28852.0,480.9
1393,7.65612E+16,True,1,0,3839,False,0,0.0,0.0
1394,7.65612E+16,False,0,1,3843,False,1,809.0,13.5
1395,7.65612E+16,True,1,0,2811,False,0,0.0,0.0
1396,7.65612E+16,False,0,1,2761,False,0,0.0,0.0
1397,7.65612E+16,False,0,1,1762,False,1,12423.0,207.1
1398,7.65612E+16,True,1,0,1947,False,0,0.0,0.0
1399,7.65612E+16,True,1,0,1483,False,8,23596.0,393.3
1400,7.65612E+16,True,1,0,2546,False,65,153020.0,2550.3
1401,7.65612E+16,True,1,0,3774,False,0,0.0,0.0
1402,7.65612E+16,True,1,1,1459,False,33,267349.0,4455.8
1403,7.65612E+16,False,0,1,2478,False,0,0.0,0.0
1404,7.65612E+16,True,1,0,3240,False,0,0.0,0.0
1405,7.65612E+16,True,1,0,3892,False,0,0.0,0.0
1406,7.65612E+16,True,1,0,3936,False,0,0.0,0.0
1407,7.65612E+16,True,1,0,4003,False,0,0.0,0.0
1408,7.65612E+16,True,1,0,2931,False,0,0.0,0.0
1409,7.65612E+16,True,1,0,3693,False,0,0.0,0.0
1410,7.65612E+16,True,1,0,3583,False,0,0.0,0.0
1411,7.65612E+16,False,0,1,2545,False,0,0.0,0.0
1412,7.65612E+16,False,0,1,2268,False,0,0.0,0.0
1413,7.65612E+16,True,1,0,3776,False,0,0.0,0.0
1414,7.65612E+16,False,0,1,2611,False,0,0.0,0.0
1415,7.65612E+16,True,1,0,1836,False,44,226934.0,3782.2
1416,7.65612E+16,False,0,1,2525,False,0,0.0,0.0
1417,7.65612E+16,True,1,0,3795,False,0,0.0,0.0
1418,7.65612E+16,True,1,0,3167,False,0,0.0,0.0
1419,7.65612E+16,False,0,1,1448,False,2,6643.0,110.7
1420,7.65612E+16,True,1,0,3880,False,0,0.0,0.0
1421,7.65612E+16,False,0,1,2455,False,0,0.0,0.0
1422,7.65612E+16,True,1,0,3351,False,0,0.0,0.0
1423,7.65612E+16,False,0,1,2315,False,0,0.0,0.0
1424,7.65612E+16,True,1,0,3909,False,0,0.0,0.0
1425,7.65612E+16,False,0,1,1850,False,18,55824.0,930.4
1426,7.65612E+16,True,1,0,3881,False,0,0.0,0.0
1427,7.65612E+16,False,0,1,1003,False,0,0.0,0.0
1428,7.65612E+16,True,1,0,3956,False,0,0.0,0.0
1429,7.65612E+16,False,0,1,379,False,0,0.0,0.0
1430,7.65612E+16,True,1,0,3825,False,0,0.0,0.0
1431,7.65612E+16,True,1,0,3915,False,0,0.0,0.0
1432,7.65612E+16,True,1,0,3644,False,0,0.0,0.0
1433,7.65612E+16,True,1,0,2024,False,0,0.0,0.0
1434,7.65612E+16,True,1,0,3155,False,0,0.0,0.0
1435,7.65612E+16,True,1,0,1918,False,0,0.0,0.0
1436,7.65612E+16,True,1,0,3304,False,24,137629.0,2293.8
1437,7.65612E+16,True,1,0,3868,False,0,0.0,0.0
1438,7.65612E+16,False,0,1,3666,False,0,0.0,0.0
1439,7.65612E+16,False,0,1,3944,False,0,0.0,0.0
1440,7.65612E+16,True,1,0,3883,False,0,0.0,0.0
1441,7.65612E+16,False,0,3,2936,False,0,0.0,0.0
1442,7.65612E+16,False,0,1,2922,False,29,21361.0,356.0
1443,7.65612E+16,True,1,0,2347,False,0,0.0,0.0
1444,7.65612E+16,False,0,1,2453,False,13,129858.0,2164.3
1445,7.65612E+16,True,1,0,3919,False,0,0.0,0.0
1446,7.65612E+16,True,1,0,3914,False,0,0.0,0.0
1447,7.65612E+16,True,1,0,3903,False,0,0.0,0.0
1448,7.65612E+16,False,0,1,2797,False,0,0.0,0.0
1449,7.65612E+16,True,1,0,3066,False,0,0.0,0.0
1450,7.65612E+16,True,1,0,2379,False,0,0.0,0.0
1451,7.65612E+16,True,1,0,3908,False,0,0.0,0.0
1452,7.65612E+16,True,1,0,3240,False,0,0.0,0.0
1453,7.65612E+16,True,1,0,3900,False,0,0.0,0.0
1454,7.65612E+16,True,1,0,3836,False,0,0.0,0.0
